timestamp,zone,vehicles,avg_speed,congestion,flow_index
2024-01-01 11:30:00,D,29,51.14931613745635,0,1483.3301679862343
2024-01-01 11:45:00,C,17,60.543105159602185,0,1029.232787713237
2024-01-01 12:00:00,B,23,67.76230027856379,0,1558.532906406967
2024-01-01 12:15:00,C,35,40.28092807953694,0,1409.832482783793
2024-01-01 12:30:00,C,14,75.73424468396037,0,1060.2794255754452
2024-01-01 12:45:00,A,23,55.26619005233789,0,1271.1223712037715
2024-01-01 13:00:00,A,29,55.05398953426205,0,1596.5656964935995
2024-01-01 13:15:00,A,24,73.12417651462651,0,1754.9802363510362
2024-01-01 13:30:00,D,14,74.32096852587588,0,1040.4935593622624
2024-01-01 13:45:00,D,27,14.599742000728254,1,394.19303401966283
2024-01-01 14:00:00,C,20,39.36288646889203,0,787.2577293778406
2024-01-01 14:15:00,B,22,33.057346749383356,0,727.2616284864339
2024-01-01 14:30:00,D,28,18.921236644531454,1,529.7946260468807
2024-01-01 14:45:00,B,23,37.90637985587267,0,871.8467366850714
2024-01-01 15:00:00,A,36,55.734100005395106,0,2006.427600194224
2024-01-01 15:15:00,D,20,11.770598695240647,1,235.41197390481295
2024-01-01 15:30:00,D,20,57.65252489882687,0,1153.0504979765374
2024-01-01 15:45:00,C,24,16.531405139471918,1,396.75372334732606
2024-01-01 16:00:00,B,17,15.476361077004059,1,263.098138309069
2024-01-01 16:15:00,D,20,34.17540668992467,0,683.5081337984934
2024-01-01 16:30:00,B,21,63.861856190174734,0,1341.0989799936694
2024-01-01 16:45:00,C,33,64.6542696560769,0,2133.590898650538
2024-01-01 17:00:00,D,21,65.4428088374764,0,1374.2989855870046
2024-01-01 17:15:00,B,20,41.98405440223398,0,839.6810880446797
2024-01-01 17:30:00,D,28,33.19284369152163,0,929.3996233626057
2024-01-01 17:45:00,C,31,14.809664484900814,1,459.09959903192527
2024-01-01 18:00:00,C,29,25.327764174416806,0,734.5051610580874
2024-01-01 18:15:00,C,18,13.503961699089823,1,243.07131058361682
2024-01-01 18:30:00,C,23,73.33124345024464,0,1686.6185993556269
2024-01-01 18:45:00,C,35,22.76888345865879,1,796.9109210530577
2024-01-01 19:00:00,D,27,33.9673541285992,0,917.1185614721783
2024-01-01 19:15:00,D,23,13.065761856674364,1,300.51252270351034
2024-01-01 19:30:00,C,31,11.091272053216688,1,343.8294336497173
2024-01-01 19:45:00,A,35,20.726871804198673,1,725.4405131469535
2024-01-01 20:00:00,C,29,12.75035235839574,1,369.76021839347646
2024-01-01 20:15:00,B,31,72.044437809335,0,2233.377572089385
2024-01-01 20:30:00,A,24,61.87217702271142,0,1484.9322485450741
2024-01-01 20:45:00,A,21,59.63655502385353,0,1252.3676555009242
2024-01-01 21:00:00,B,19,10.41858283690144,1,197.95307390112734
2024-01-01 21:15:00,C,22,60.97900360724742,0,1341.5380793594431
2024-01-01 21:30:00,D,23,76.40206724864751,0,1757.2475467188929
2024-01-01 21:45:00,A,26,70.04934408617956,0,1821.2829462406685
2024-01-01 22:00:00,A,25,51.037210478950676,0,1275.9302619737668
2024-01-01 22:15:00,B,29,22.372011203690874,1,648.7883249070353
2024-01-01 22:30:00,B,23,73.34744192493754,0,1686.9911642735635
2024-01-01 22:45:00,C,18,12.63931203594509,1,227.50761664701164
2024-01-01 23:00:00,D,20,13.703049803836915,1,274.0609960767383
2024-01-01 23:15:00,C,24,27.2188354242775,0,653.25205018266
2024-01-01 23:30:00,A,23,25.00963353327112,0,575.2215712652358
2024-01-01 23:45:00,B,24,13.961680928677138,1,335.0803422882513
2024-01-02 00:00:00,A,21,37.91493067679295,0,796.2135442126519
2024-01-02 00:15:00,B,21,57.70049389100541,0,1211.7103717111136
2024-01-02 00:30:00,C,25,32.209372602945024,0,805.2343150736256
2024-01-02 00:45:00,B,24,65.35853920387643,0,1568.6049408930344
2024-01-02 01:00:00,D,21,31.47749748964719,0,661.0274472825911
2024-01-02 01:15:00,C,30,19.27475035601485,1,578.2425106804454
2024-01-02 01:30:00,B,21,26.272453979858483,0,551.7215335770281
2024-01-02 01:45:00,B,19,29.414950995380547,0,558.8840689122304
2024-01-02 02:00:00,C,31,63.938164437815054,0,1982.0830975722668
2024-01-02 02:15:00,B,23,12.978652861035023,1,298.50901580380554
2024-01-02 02:30:00,D,23,67.16400404915655,0,1544.7720931306005
2024-01-02 02:45:00,B,22,79.09633668227302,0,1740.1194070100064
2024-01-02 03:00:00,D,25,31.691782891476706,0,792.2945722869176
2024-01-02 03:15:00,C,19,37.89622522103305,0,720.028279199628
2024-01-02 03:30:00,B,26,68.22802279381227,0,1773.928592639119
2024-01-02 03:45:00,B,29,68.23991151359417,0,1978.9574338942307
2024-01-02 04:00:00,D,25,38.948028595308735,0,973.7007148827183
2024-01-02 04:15:00,C,26,53.7665396654316,0,1397.9300313012216
2024-01-02 04:30:00,D,23,70.43504181492091,0,1620.005961743181
2024-01-02 04:45:00,B,29,50.6095998016579,0,1467.678394248079
2024-01-02 05:00:00,D,20,21.3281360339303,1,426.56272067860596
2024-01-02 05:15:00,C,23,52.806588518077426,0,1214.5515359157807
2024-01-02 05:30:00,B,21,11.082704176706503,1,232.73678771083658
2024-01-02 05:45:00,C,26,11.013559347770812,1,286.35254304204113
2024-01-02 06:00:00,B,25,39.79298361004589,0,994.8245902511471
2024-01-02 06:15:00,D,32,30.943550641208528,0,990.1936205186729
2024-01-02 06:30:00,B,31,14.333382058735475,1,444.33484382079973
2024-01-02 06:45:00,B,28,20.018019488357076,1,560.5045456739981
2024-01-02 07:00:00,D,26,33.124092914024864,0,861.2264157646465
2024-01-02 07:15:00,A,35,30.59461949846499,0,1070.8116824462747
2024-01-02 07:30:00,A,18,47.37635227629256,0,852.774340973266
2024-01-02 07:45:00,A,30,60.292856180325515,0,1808.7856854097654
2024-01-02 08:00:00,B,23,25.69322355945084,0,590.9441418673694
2024-01-02 08:15:00,A,33,75.62771556588552,0,2495.714613674222
2024-01-02 08:30:00,D,23,56.87633800880281,0,1308.1557742024647
2024-01-02 08:45:00,B,28,44.696522833167,0,1251.502639328676
2024-01-02 09:00:00,B,26,12.344869557251513,1,320.96660848853935
2024-01-02 09:15:00,D,30,61.23635887393511,0,1837.0907662180532
2024-01-02 09:30:00,D,24,77.40841078749244,0,1857.8018588998186
2024-01-02 09:45:00,D,23,23.90018606478131,1,549.7042794899701
2024-01-02 10:00:00,C,23,72.61336365247033,0,1670.1073640068175
2024-01-02 10:15:00,B,24,79.8267479576431,0,1915.8419509834343
2024-01-02 10:30:00,D,38,69.92722433744413,0,2657.234524822877
2024-01-02 10:45:00,C,16,43.02494999897376,0,688.3991999835802
2024-01-02 11:00:00,D,21,48.26551053863655,0,1013.5757213113675
2024-01-02 11:15:00,A,20,51.11712273666447,0,1022.3424547332894
2024-01-02 11:30:00,D,42,47.27519292645402,0,1985.5581029110688
2024-01-02 11:45:00,B,16,15.527111858213122,1,248.43378973140995
2024-01-02 12:00:00,C,25,13.357899318778774,1,333.9474829694693
2024-01-02 12:15:00,A,30,55.12706361722916,0,1653.8119085168748
2024-01-02 12:30:00,D,29,41.404302097128685,0,1200.7247608167318
2024-01-02 12:45:00,D,21,25.12306227983537,0,527.5843078765428
2024-01-02 13:00:00,C,16,10.035090153410776,1,160.56144245457241
2024-01-02 13:15:00,A,21,74.0786853178896,0,1555.6523916756814
2024-01-02 13:30:00,A,24,22.39682600054212,1,537.5238240130109
2024-01-02 13:45:00,A,41,65.9111429936695,0,2702.3568627404493
2024-01-02 14:00:00,C,21,69.67716254059133,0,1463.2204133524178
2024-01-02 14:15:00,C,32,34.32133963374873,0,1098.2828682799593
2024-01-02 14:30:00,D,31,76.4716527576656,0,2370.6212354876334
2024-01-02 14:45:00,B,16,79.84016222121375,0,1277.44259553942
2024-01-02 15:00:00,D,26,14.156628114354863,1,368.0723309732264
2024-01-02 15:15:00,B,18,51.33606885666904,0,924.0492394200427
2024-01-02 15:30:00,A,26,14.288884556393828,1,371.5109984662395
2024-01-02 15:45:00,D,27,46.03302148542041,0,1242.891580106351
2024-01-02 16:00:00,D,19,24.133805035943595,1,458.5422956829283
2024-01-02 16:15:00,C,23,51.25718947743335,0,1178.915357980967
2024-01-02 16:30:00,A,23,62.71468409989027,0,1442.4377342974763
2024-01-02 16:45:00,D,31,55.57393019072098,0,1722.7918359123503
2024-01-02 17:00:00,A,27,64.66394728848972,0,1745.9265767892225
2024-01-02 17:15:00,C,24,63.144677847921,0,1515.472268350104
2024-01-02 17:30:00,D,28,51.10710169419343,0,1430.998847437416
2024-01-02 17:45:00,D,25,61.94951258664637,0,1548.7378146661592
2024-01-02 18:00:00,C,18,75.11460191910099,0,1352.0628345438179
2024-01-02 18:15:00,B,26,15.63541674692172,1,406.5208354199647
2024-01-02 18:30:00,C,25,30.571465955267392,0,764.2866488816848
2024-01-02 18:45:00,A,26,24.74493027089461,1,643.3681870432598
2024-01-02 19:00:00,A,28,63.64050118023509,0,1781.9340330465825
2024-01-02 19:15:00,C,25,30.74656330300442,0,768.6640825751106
2024-01-02 19:30:00,C,23,27.790292052199604,0,639.1767172005909
2024-01-02 19:45:00,B,32,38.96358092890708,0,1246.8345897250265
2024-01-02 20:00:00,D,18,74.15792365730299,0,1334.8426258314537
2024-01-02 20:15:00,B,34,25.78812572204486,0,876.7962745495253
2024-01-02 20:30:00,C,22,45.76482729296351,0,1006.8262004451972
2024-01-02 20:45:00,C,23,26.474741305919853,0,608.9190500361566
2024-01-02 21:00:00,A,22,11.888773170420375,1,261.55300974924825
2024-01-02 21:15:00,B,17,28.111135182918044,0,477.8892981096067
2024-01-02 21:30:00,D,25,35.40720820468461,0,885.1802051171152
2024-01-02 21:45:00,C,16,38.57227494540031,0,617.156399126405
2024-01-02 22:00:00,B,22,20.63568888045874,1,453.9851553700923
2024-01-02 22:15:00,C,19,22.30172990114347,1,423.73286812172597
2024-01-02 22:30:00,A,34,55.92741290645509,0,1901.532038819473
2024-01-02 22:45:00,D,25,42.78197107171698,0,1069.5492767929245
2024-01-02 23:00:00,D,20,53.89351438449128,0,1077.8702876898255
2024-01-02 23:15:00,B,16,19.774223343939656,1,316.3875735030345
2024-01-02 23:30:00,B,23,69.23012286560535,0,1592.292825908923
2024-01-02 23:45:00,B,29,69.10675625335217,0,2004.095931347213
2024-01-03 00:00:00,A,32,41.60165371768781,0,1331.25291896601
2024-01-03 00:15:00,D,27,38.64312930867598,0,1043.3644913342514
2024-01-03 00:30:00,A,31,56.32095937231204,0,1745.9497405416732
2024-01-03 00:45:00,A,22,24.078116238669004,1,529.718557250718
2024-01-03 01:00:00,A,26,18.554094331840233,1,482.4064526278461
2024-01-03 01:15:00,B,25,68.65319238532656,0,1716.3298096331641
2024-01-03 01:30:00,B,19,67.87006915129865,0,1289.5313138746744
2024-01-03 01:45:00,D,32,26.63458025335178,0,852.3065681072569
2024-01-03 02:00:00,D,23,34.94346861108265,0,803.699778054901
2024-01-03 02:15:00,A,31,25.20209921203871,0,781.2650755732001
2024-01-03 02:30:00,C,35,43.85678140316372,0,1534.9873491107303
2024-01-03 02:45:00,D,29,38.06187678252535,0,1103.7944266932352
2024-01-03 03:00:00,A,17,37.73848461302937,0,641.5542384214993
2024-01-03 03:15:00,A,23,18.14689475002536,1,417.3785792505833
2024-01-03 03:30:00,B,31,78.17942606665841,0,2423.5622080664107
2024-01-03 03:45:00,B,24,41.245364229331855,0,989.8887415039645
2024-01-03 04:00:00,A,21,43.46892704915322,0,912.8474680322176
2024-01-03 04:15:00,D,36,48.159618674966126,0,1733.7462722987805
2024-01-03 04:30:00,C,21,28.814331958261956,0,605.100971123501
2024-01-03 04:45:00,C,24,66.46827375970986,0,1595.2385702330366
2024-01-03 05:00:00,C,25,78.4474777562368,0,1961.1869439059199
2024-01-03 05:15:00,B,32,53.13396454107264,0,1700.2868653143246
2024-01-03 05:30:00,C,22,25.345573504634537,0,557.6026171019598
2024-01-03 05:45:00,A,25,18.945052952188316,1,473.6263238047079
2024-01-03 06:00:00,A,16,52.79398081519488,0,844.703693043118
2024-01-03 06:15:00,B,26,54.155378534688055,0,1408.0398419018893
2024-01-03 06:30:00,B,26,77.65368306595398,0,2018.9957597148036
2024-01-03 06:45:00,C,26,10.530037855176198,1,273.7809842345812
2024-01-03 07:00:00,C,26,53.88668674866746,0,1401.053855465354
2024-01-03 07:15:00,D,24,24.322654761750627,1,583.743714282015
2024-01-03 07:30:00,C,27,77.29173100036687,0,2086.8767370099054
2024-01-03 07:45:00,A,30,65.70871106630995,0,1971.2613319892985
2024-01-03 08:00:00,B,24,37.42067902672079,0,898.096296641299
2024-01-03 08:15:00,B,22,73.46080087360008,0,1616.1376192192017
2024-01-03 08:30:00,D,22,53.018667695465666,0,1166.4106893002447
2024-01-03 08:45:00,B,29,22.176888537302148,1,643.1297675817623
2024-01-03 09:00:00,B,31,49.527168052033694,0,1535.3422096130446
2024-01-03 09:15:00,A,37,20.266208725768102,1,749.8497228534197
2024-01-03 09:30:00,D,21,24.179599172357932,1,507.77158261951655
2024-01-03 09:45:00,A,28,53.80870558144353,0,1506.643756280419
2024-01-03 10:00:00,A,24,22.92350728025604,1,550.1641747261449
2024-01-03 10:15:00,D,18,64.48673422022851,0,1160.7612159641133
2024-01-03 10:30:00,A,26,56.39917119255115,0,1466.37845100633
2024-01-03 10:45:00,C,28,16.59499174277183,1,464.6597687976112
2024-01-03 11:00:00,B,27,64.59065796495732,0,1743.9477650538474
2024-01-03 11:15:00,D,23,15.030663285019681,1,345.70525555545265
2024-01-03 11:30:00,B,26,64.4140791542209,0,1674.7660580097433
2024-01-03 11:45:00,A,22,61.2268174549334,0,1346.989984008535
2024-01-03 12:00:00,D,25,58.00340620586659,0,1450.0851551466646
2024-01-03 12:15:00,C,24,47.784295366552996,0,1146.8230887972718
2024-01-03 12:30:00,D,25,43.43787460669404,0,1085.946865167351
2024-01-03 12:45:00,A,16,62.33485349891974,0,997.3576559827159
2024-01-03 13:00:00,B,20,23.577772172909505,1,471.5554434581901
2024-01-03 13:15:00,A,26,33.86597933029074,0,880.5154625875593
2024-01-03 13:30:00,B,28,64.15854084546369,0,1796.4391436729834
2024-01-03 13:45:00,B,30,52.063744900343366,0,1561.912347010301
2024-01-03 14:00:00,C,33,26.218348259302655,0,865.2054925569876
2024-01-03 14:15:00,B,32,49.791291302873404,0,1593.321321691949
2024-01-03 14:30:00,C,35,57.20366970273698,0,2002.1284395957944
2024-01-03 14:45:00,D,27,38.41684905456269,0,1037.2549244731927
2024-01-03 15:00:00,B,28,49.71535193289283,0,1392.0298541209993
2024-01-03 15:15:00,B,14,68.71068103715388,0,961.9495345201542
2024-01-03 15:30:00,C,23,40.94055860130814,0,941.6328478300873
2024-01-03 15:45:00,A,18,42.43206751098654,0,763.7772151977578
2024-01-03 16:00:00,D,26,67.38771949202543,0,1752.080706792661
2024-01-03 16:15:00,D,22,13.509789182552101,1,297.21536201614623
2024-01-03 16:30:00,B,29,18.02228622976932,1,522.6463006633103
2024-01-03 16:45:00,B,36,16.77247719256291,1,603.8091789322648
2024-01-03 17:00:00,A,25,71.69305441587198,0,1792.3263603967996
2024-01-03 17:15:00,A,17,60.63152530344572,0,1030.7359301585773
2024-01-03 17:30:00,C,33,31.82046249578337,0,1050.0752623608512
2024-01-03 17:45:00,C,34,36.04904799653603,0,1225.6676318822251
2024-01-03 18:00:00,D,23,75.46408956356198,0,1735.6740599619256
2024-01-03 18:15:00,B,32,78.12440462505648,0,2499.9809480018075
2024-01-03 18:30:00,C,34,67.00069648926404,0,2278.0236806349776
2024-01-03 18:45:00,D,27,60.94663547978179,0,1645.5591579541083
2024-01-03 19:00:00,B,24,45.01006571174635,0,1080.2415770819125
2024-01-03 19:15:00,B,28,69.51210021193344,0,1946.3388059341364
2024-01-03 19:30:00,C,31,66.62351949000835,0,2065.329104190259
2024-01-03 19:45:00,B,27,45.6207928118413,0,1231.7614059197151
2024-01-03 20:00:00,C,32,33.59606686746204,0,1075.0741397587853
2024-01-03 20:15:00,D,27,51.96121147935907,0,1402.952709942695
2024-01-03 20:30:00,B,28,13.307035080653158,1,372.59698225828845
2024-01-03 20:45:00,A,20,69.57697025999535,0,1391.539405199907
2024-01-03 21:00:00,D,41,71.9405904134569,0,2949.564206951733
2024-01-03 21:15:00,B,28,49.792653512278335,0,1394.1942983437934
2024-01-03 21:30:00,C,35,65.07748929854623,0,2277.712125449118
2024-01-03 21:45:00,A,19,40.433757267780734,0,768.2413880878339
2024-01-03 22:00:00,D,28,51.65464703276703,0,1446.330116917477
2024-01-03 22:15:00,D,28,32.151374129481816,0,900.2384756254909
2024-01-03 22:30:00,C,22,10.978028329310398,1,241.51662324482874
2024-01-03 22:45:00,C,27,51.353246368774705,0,1386.537651956917
2024-01-03 23:00:00,B,30,17.626480989736404,1,528.7944296920921
2024-01-03 23:15:00,B,25,61.04010355207483,0,1526.0025888018708
2024-01-03 23:30:00,B,26,75.96139378490821,0,1974.9962384076134
2024-01-03 23:45:00,C,26,62.62559589555272,0,1628.2654932843707
2024-01-04 00:00:00,D,20,38.14189815088383,0,762.8379630176767
2024-01-04 00:15:00,B,23,32.731703012855846,0,752.8291692956844
2024-01-04 00:30:00,C,19,54.68772263101275,0,1039.0667299892423
2024-01-04 00:45:00,B,18,56.48428281665746,0,1016.7170906998343
2024-01-04 01:00:00,A,24,67.02130709784176,0,1608.511370348202
2024-01-04 01:15:00,B,24,38.99103574119252,0,935.7848577886205
2024-01-04 01:30:00,B,33,67.6856208838229,0,2233.625489166156
2024-01-04 01:45:00,C,20,23.600839384211586,1,472.0167876842317
2024-01-04 02:00:00,B,25,56.64685235236122,0,1416.1713088090305
2024-01-04 02:15:00,D,10,19.72453627791392,1,197.2453627791392
2024-01-04 02:30:00,B,23,23.042655264742834,1,529.9810710890852
2024-01-04 02:45:00,D,31,74.39553783131447,0,2306.2616727707486
2024-01-04 03:00:00,A,20,11.940826459095813,1,238.81652918191628
2024-01-04 03:15:00,C,26,35.8440333667366,0,931.9448675351517
2024-01-04 03:30:00,C,30,74.82029399379626,0,2244.6088198138877
2024-01-04 03:45:00,A,27,66.73579382225759,0,1801.866433200955
2024-01-04 04:00:00,D,31,68.51444876247702,0,2123.9479116367875
2024-01-04 04:15:00,D,36,29.01039375187148,0,1044.3741750673732
2024-01-04 04:30:00,C,26,59.49790674734687,0,1546.9455754310186
2024-01-04 04:45:00,A,29,37.31494591107126,0,1082.1334314210667
2024-01-04 05:00:00,D,29,59.62954775560509,0,1729.2568849125475
2024-01-04 05:15:00,C,19,49.67559421721923,0,943.8362901271653
2024-01-04 05:30:00,C,24,76.89032266323031,0,1845.3677439175274
2024-01-04 05:45:00,D,24,10.647017253107542,1,255.528414074581
2024-01-04 06:00:00,B,15,28.500978483565362,0,427.51467725348044
2024-01-04 06:15:00,D,29,30.14467688186833,0,874.1956295741816
2024-01-04 06:30:00,B,33,65.7785065221136,0,2170.690715229749
2024-01-04 06:45:00,C,19,31.392262715442385,0,596.4529915934053
2024-01-04 07:00:00,C,17,65.49741434393479,0,1113.4560438468916
2024-01-04 07:15:00,A,30,47.142063807522895,0,1414.261914225687
2024-01-04 07:30:00,C,28,22.508450082323424,1,630.2366023050558
2024-01-04 07:45:00,C,22,46.33523140261275,0,1019.3750908574805
2024-01-04 08:00:00,D,27,56.229142486956654,0,1518.1868471478297
2024-01-04 08:15:00,C,34,55.12639682679646,0,1874.2974921110797
2024-01-04 08:30:00,C,20,39.676866210388,0,793.53732420776
2024-01-04 08:45:00,C,16,24.456608725974288,1,391.3057396155886
2024-01-04 09:00:00,D,27,15.497539691393234,1,418.43357166761734
2024-01-04 09:15:00,D,15,67.66521163138754,0,1014.978174470813
2024-01-04 09:30:00,B,28,61.76983168743951,0,1729.5552872483063
2024-01-04 09:45:00,B,22,20.104975416635916,1,442.3094591659902
2024-01-04 10:00:00,C,25,34.50124120432865,0,862.5310301082162
2024-01-04 10:15:00,D,29,20.98343369700486,1,608.5195772131409
2024-01-04 10:30:00,C,21,74.74982902046577,0,1569.7464094297811
2024-01-04 10:45:00,A,25,62.07820687194724,0,1551.955171798681
2024-01-04 11:00:00,B,24,76.39709946262096,0,1833.530387102903
2024-01-04 11:15:00,B,29,37.42496684671545,0,1085.324038554748
2024-01-04 11:30:00,D,26,56.68835428488423,0,1473.89721140699
2024-01-04 11:45:00,B,31,37.48159047963445,0,1161.929304868668
2024-01-04 12:00:00,D,28,51.280775299332454,0,1435.8617083813087
2024-01-04 12:15:00,D,22,37.08288381811043,0,815.8234439984295
2024-01-04 12:30:00,A,38,30.264068272513896,0,1150.034594355528
2024-01-04 12:45:00,B,28,33.22341372729507,0,930.255584364262
2024-01-04 13:00:00,D,31,19.490875777476646,1,604.217149101776
2024-01-04 13:15:00,A,25,60.100817941331925,0,1502.5204485332981
2024-01-04 13:30:00,D,22,41.10326040556245,0,904.271728922374
2024-01-04 13:45:00,C,27,14.055549740318117,1,379.49984298858914
2024-01-04 14:00:00,C,22,56.82935756294602,0,1250.2458663848124
2024-01-04 14:15:00,D,21,42.33299325429751,0,888.9928583402477
2024-01-04 14:30:00,D,27,26.165302294378584,0,706.4631619482218
2024-01-04 14:45:00,C,33,34.93971640023078,0,1153.0106412076157
2024-01-04 15:00:00,D,24,25.24229500020136,0,605.8150800048327
2024-01-04 15:15:00,C,26,73.33858416153103,0,1906.8031881998068
2024-01-04 15:30:00,A,35,42.92247332299997,0,1502.286566304999
2024-01-04 15:45:00,D,14,26.97527040326224,0,377.65378564567135
2024-01-04 16:00:00,B,29,26.084368626574282,0,756.4466901706542
2024-01-04 16:15:00,A,28,75.00995023384642,0,2100.2786065477
2024-01-04 16:30:00,D,26,11.218788251291187,1,291.68849453357086
2024-01-04 16:45:00,A,27,40.13076088158528,0,1083.5305438028026
2024-01-04 17:00:00,B,27,52.91514596784024,0,1428.7089411316865
2024-01-04 17:15:00,A,21,77.60638984231298,0,1629.7341866885727
2024-01-04 17:30:00,C,29,78.00912997916923,0,2262.2647693959075
2024-01-04 17:45:00,C,18,65.9879589154507,0,1187.7832604781127
2024-01-04 18:00:00,D,24,55.554606048389275,0,1333.3105451613426
2024-01-04 18:15:00,B,27,25.26599235216417,0,682.1817935084325
2024-01-04 18:30:00,D,27,54.25206012492208,0,1464.8056233728962
2024-01-04 18:45:00,B,26,10.236931058212413,1,266.1602075135227
2024-01-04 19:00:00,B,27,78.34841430365063,0,2115.407186198567
2024-01-04 19:15:00,D,29,76.54544484335865,0,2219.817900457401
2024-01-04 19:30:00,B,20,63.69083619340856,0,1273.8167238681713
2024-01-04 19:45:00,C,24,46.76878522749886,0,1122.4508454599727
2024-01-04 20:00:00,A,29,52.968414101741836,0,1536.0840089505132
2024-01-04 20:15:00,C,26,68.59547793078099,0,1783.4824262003058
2024-01-04 20:30:00,D,23,52.02245523544951,0,1196.5164704153387
2024-01-04 20:45:00,A,28,30.80839649082956,0,862.6351017432277
2024-01-04 21:00:00,D,23,10.710821100515703,1,246.34888531186118
2024-01-04 21:15:00,D,20,41.8334686466106,0,836.6693729322119
2024-01-04 21:30:00,B,19,15.709583861676203,1,298.48209337184784
2024-01-04 21:45:00,D,25,40.4990404063555,0,1012.4760101588874
2024-01-04 22:00:00,C,30,16.75399188875685,1,502.6197566627055
2024-01-04 22:15:00,A,30,78.01789367553839,0,2340.536810266152
2024-01-04 22:30:00,A,24,30.862306892011144,0,740.6953654082674
2024-01-04 22:45:00,A,20,34.475336562751494,0,689.5067312550299
2024-01-04 23:00:00,B,21,44.28500779882992,0,929.9851637754284
2024-01-04 23:15:00,B,21,68.91655312408423,0,1447.247615605769
2024-01-04 23:30:00,D,25,38.644574462769015,0,966.1143615692254
2024-01-04 23:45:00,C,33,26.687855893553216,0,880.6992444872561
2024-01-05 00:00:00,B,18,56.5149646510024,0,1017.2693637180432
2024-01-05 00:15:00,C,30,14.811280110901619,1,444.3384033270486
2024-01-05 00:30:00,A,28,19.07722775957445,1,534.1623772680846
2024-01-05 00:45:00,B,25,78.78871636730177,0,1969.7179091825444
2024-01-05 01:00:00,B,33,57.847204873459134,0,1908.9577608241514
2024-01-05 01:15:00,D,30,21.15009384547261,1,634.5028153641783
2024-01-05 01:30:00,D,30,28.146689357721687,0,844.4006807316506
2024-01-05 01:45:00,B,21,24.02477017322366,1,504.52017363769687
2024-01-05 02:00:00,A,22,32.40030462434336,0,712.806701735554
2024-01-05 02:15:00,A,19,76.47115415626932,0,1452.951928969117
