ship_date,region,distance,cost,delivery_hours,late,cost_per_km
2024-01-01 19:00:00,West,669.8832234409084,84.13534768456574,4.466750863844453,0,0.12559703652884133
2024-01-01 20:00:00,West,1684.3268104006277,71.05017531623392,9.338136862422138,0,0.04218312911574102
2024-01-01 21:00:00,West,1215.817722999769,83.03072325654162,51.84049741408485,1,0.06829208168777236
2024-01-01 22:00:00,East,1179.448088966453,76.49273899379979,66.80675417001542,1,0.06485468899341738
2024-01-01 23:00:00,East,1889.3033206533476,214.56181265250137,25.76091918227526,0,0.11356663078234727
2024-01-02 00:00:00,West,523.4406534539711,373.9567073855189,51.23376176152147,1,0.7144204503756659
2024-01-02 01:00:00,West,1723.7430729010975,198.92271846908412,32.64086460431885,0,0.11540160572439186
2024-01-02 02:00:00,West,1747.4178939248957,313.1532386874209,39.69485761263893,0,0.17920912895314572
2024-01-02 03:00:00,South,1951.2026481162236,378.2366249247349,55.39094983610742,1,0.19384794567078978
2024-01-02 04:00:00,South,1543.5777850532193,170.19301136673113,58.087361736429855,1,0.11025878515144816
2024-01-02 05:00:00,East,1386.7610759155164,169.90331428674523,17.303801473875076,0,0.1225180871006045
2024-01-02 06:00:00,South,160.88895567323928,103.68978050163071,17.75674141964484,0,0.6444804123921445
2024-01-02 07:00:00,East,610.6534069979592,135.07628801218925,49.50644211518683,1,0.2211995977820536
2024-01-02 08:00:00,West,1814.363858612123,233.1855364081074,7.595383921842624,0,0.1285219253576182
2024-01-02 09:00:00,North,828.4250076314172,204.27014108062713,71.5525325896497,1,0.2465765026392238
2024-01-02 10:00:00,North,1793.6861648404388,134.85332430027916,20.64703278525889,0,0.07518222916787415
2024-01-02 11:00:00,South,1644.128287375607,65.47273631233818,55.46986136584388,1,0.039822157927133034
2024-01-02 12:00:00,West,929.2479031573989,86.0771570884739,16.144428952135797,0,0.09263099415774939
2024-01-02 13:00:00,East,506.8870047575312,201.46161106686108,42.98277353369034,0,0.39744875914352945
2024-01-02 14:00:00,North,1363.597283118763,17.518668987380153,6.641588922183617,0,0.01284739211808356
2024-01-02 15:00:00,East,1328.9890825934067,267.0539876597434,70.20053387696485,1,0.20094520802128094
2024-01-02 16:00:00,North,1801.9651105302894,49.57729034390202,13.81001876515883,0,0.02751290247196419
2024-01-02 17:00:00,South,849.1156471267286,364.3031100203873,11.881994266100453,0,0.42903827205767636
2024-01-02 18:00:00,East,170.55754753244926,128.18874407622098,59.40737972212893,1,0.7515864641043373
2024-01-02 19:00:00,North,980.7588016475136,14.545126273494839,47.9917883940759,0,0.014830482529508191
2024-01-02 20:00:00,North,312.62148218745625,279.43770788972654,35.04887888623983,0,0.8938531860781345
2024-01-02 21:00:00,South,1697.1804321343338,290.34413827014276,57.91830991322783,1,0.171074408337959
2024-01-02 22:00:00,South,469.0852815991304,187.2059314813316,25.90680229758835,0,0.39908719975851537
2024-01-02 23:00:00,East,1468.5965322244856,155.90183375513888,26.101568877187944,0,0.1061570215741924
2024-01-03 00:00:00,West,1966.0094685349595,78.98248900078492,5.4950519110552865,0,0.04017401251868918
2024-01-03 01:00:00,West,1932.1513936744666,330.4587559072827,7.074859067872165,0,0.17103150249465346
2024-01-03 02:00:00,South,560.7261720694187,298.913440840583,62.66806408067226,1,0.5330827340150927
2024-01-03 03:00:00,North,1928.4991717165542,72.59871163866958,65.2732653112113,1,0.03764518683928165
2024-01-03 04:00:00,North,45.164958661342816,177.79573625826487,17.046302380566686,0,3.9365858295458196
2024-01-03 05:00:00,North,108.9935971221686,98.69255549717823,41.60937442660862,0,0.9054894792265261
2024-01-03 06:00:00,South,568.5988785166497,293.64561829685624,36.07387619741966,0,0.5164372097653683
2024-01-03 07:00:00,South,999.8057515475709,327.0983654853032,31.958061997169718,0,0.3271619161812151
2024-01-03 08:00:00,West,567.2550347325063,328.5959819006271,13.788976645228324,0,0.5792738041639053
2024-01-03 09:00:00,East,840.6179494971386,49.231299064710335,4.9537527314961585,0,0.058565605331364526
2024-01-03 10:00:00,West,849.5196471494521,98.18271949236957,35.08408916340538,0,0.11557439527363483
2024-01-03 11:00:00,North,1212.4661285376803,398.80768118118965,35.70948305048041,0,0.3289227400209355
2024-01-03 12:00:00,North,907.2707558709988,218.87441508004994,64.36096745108235,1,0.2412448694766161
2024-01-03 13:00:00,West,1224.3942717877462,201.18010642845042,69.41050611258676,1,0.16430990495790707
2024-01-03 14:00:00,North,1778.6871445072268,206.48805776752548,20.981633009227505,0,0.11609015020161491
2024-01-03 15:00:00,South,372.68828031682017,263.8419790844416,30.00455636489936,0,0.7079427849465807
2024-01-03 16:00:00,East,48.52640256081052,127.74430278565667,31.79558292483692,0,2.632470079057989
2024-01-03 17:00:00,South,16.821094604345475,201.87448657831504,24.87049341669342,0,12.001269318476089
2024-01-03 18:00:00,South,734.20981030757,289.144829039901,17.88163930708578,0,0.3938177139294482
2024-01-03 19:00:00,North,773.5375893852059,260.1638632097644,20.583703645682927,0,0.33632995575113295
2024-01-03 20:00:00,West,1241.8823283691079,214.49398133425063,23.416339576765562,0,0.17271683188851972
2024-01-03 21:00:00,South,28.388068040400697,170.86705819800022,46.35886212075819,0,6.018974519675994
2024-01-03 22:00:00,East,1161.4738259254927,113.79165144373314,64.55098726830451,1,0.09797177422664775
2024-01-03 23:00:00,North,138.23492912377756,153.635563363011,2.664499935289485,0,1.111409137595343
2024-01-04 00:00:00,North,1359.73338085379,249.9024378837051,64.52932150097813,1,0.18378782296775628
2024-01-04 01:00:00,North,390.85728462463396,392.1262183079959,70.47420610396458,1,1.0032465396790047
2024-01-04 02:00:00,North,1667.4913731481072,389.6585492043307,37.850044754252906,0,0.23367949932399507
2024-01-04 03:00:00,North,1666.1264041801903,288.2946434594953,55.92718795176476,1,0.17303287597878828
2024-01-04 04:00:00,North,840.7590887516192,224.37349607811774,39.670268177988916,0,0.2668701404242603
2024-01-04 05:00:00,West,813.9644401369029,89.45913423217239,15.022856465640782,0,0.10990545756166696
2024-01-04 06:00:00,East,897.7596322692216,369.25399817004075,17.72566828768989,0,0.4113060833852555
2024-01-04 07:00:00,East,1024.437288860091,386.6122643939708,38.5338109196586,0,0.37738987891016823
2024-01-04 08:00:00,North,1604.1955875044314,86.68859014775705,24.319305806031718,0,0.054038666371482955
2024-01-04 09:00:00,West,1195.539059875358,80.38753074487548,56.62230813621629,1,0.06723956869569478
2024-01-04 10:00:00,West,1677.7231874229187,265.52795748581264,12.99954396856761,0,0.15826684609019392
2024-01-04 11:00:00,West,1274.6574819892066,21.576789785314674,30.116939135158766,0,0.01692751981625867
2024-01-04 12:00:00,East,1578.1389682606673,334.71723262806506,31.80686370224201,0,0.21209617109763843
2024-01-04 13:00:00,North,1855.8941555500335,299.43453871307554,7.005398640191849,0,0.1613424654728393
2024-01-04 14:00:00,West,1209.0904078847852,164.92920145840554,2.833073666209654,0,0.1364076667740149
2024-01-04 15:00:00,East,1872.6205770464132,321.11591443342047,45.18370338998224,0,0.17147943281703112
2024-01-04 16:00:00,North,530.1645781470658,213.89671557800864,66.89665843982623,1,0.4034534263408946
2024-01-04 17:00:00,North,1847.3359765419225,186.5544120323277,52.31453216955505,1,0.1009856433270703
2024-01-04 18:00:00,North,569.0994893536546,357.58641932533584,67.81721418207994,1,0.6283372696950734
2024-01-04 19:00:00,East,473.2191106868608,304.57784086815786,52.712285557089,1,0.6436296294671487
2024-01-04 20:00:00,South,1845.212032892044,102.94801193039332,42.018794674204145,0,0.05579196867096108
2024-01-04 21:00:00,West,93.74652889138959,353.52409607012504,67.72270685814972,1,3.7710633156316837
2024-01-04 22:00:00,North,271.0391684011532,143.1966636209094,39.31888887154622,0,0.5283246125112452
2024-01-04 23:00:00,North,222.72702354253107,145.06799150935603,54.84986043197475,1,0.6513264048610358
2024-01-05 00:00:00,South,417.3577398621502,275.56336370965676,38.413537003568536,0,0.6602569867295933
2024-01-05 01:00:00,South,1402.543910170697,24.246118525214484,49.05516769227684,1,0.017287243807050292
2024-01-05 02:00:00,South,1038.8806116511598,102.60954264693883,25.02106879614144,0,0.09876933065855843
2024-01-05 03:00:00,East,150.3289258730266,288.3613679849271,20.158989189613074,0,1.9182028096740864
2024-01-05 04:00:00,South,1905.0391610869451,332.7141118202472,17.90234640516811,0,0.1746494868013174
2024-01-05 05:00:00,South,622.1428487173913,378.3113027396198,7.416825816688446,0,0.6080778771620469
2024-01-05 06:00:00,East,147.9543704350323,177.88149783618493,65.37720171308399,1,1.2022726825382548
2024-01-05 07:00:00,North,65.24618981380996,348.5897233774485,27.974022505601518,0,5.342683218318232
2024-01-05 08:00:00,West,1007.015814079551,369.37302108770507,63.817393633076286,1,0.3667996231273939
2024-01-05 09:00:00,South,245.75709862155878,249.18969837267795,49.2930547854948,1,1.0139674490396107
2024-01-05 10:00:00,East,1520.3496410160656,43.30797331515946,22.638854263772142,0,0.02848553526556976
2024-01-05 11:00:00,East,849.7372929612822,285.43413490343397,12.052877107065303,0,0.33590868291623827
2024-01-05 12:00:00,North,1251.643444740322,309.29154118035626,18.77695302685242,0,0.24710834581530916
2024-01-05 13:00:00,North,136.7430966852274,323.13206090446755,47.01688187219229,0,2.3630594065621744
2024-01-05 14:00:00,East,159.01106548748044,64.11986724858868,59.64648864589268,1,0.40324154203996
2024-01-05 15:00:00,South,1551.9029481288223,351.6634228455784,65.43012378041018,1,0.22660142715083434
2024-01-05 16:00:00,South,733.164904622739,58.75034284233772,47.40452404146848,0,0.08013250835099452
2024-01-05 17:00:00,East,596.8709433108216,225.73267348055182,7.3346694440271065,0,0.37819343697386376
2024-01-05 18:00:00,West,1287.7026272296375,127.85814405939996,20.869983600225556,0,0.09929166979683336
2024-01-05 19:00:00,West,1980.3951687936244,34.60062965492435,39.442260634275485,0,0.017471578501174406
2024-01-05 20:00:00,East,1673.726811324689,278.23554937995203,15.8870984033081,0,0.16623713469687418
2024-01-05 21:00:00,West,1905.7810064057162,293.8873861748344,18.01741882457552,0,0.1542083718890152
2024-01-05 22:00:00,West,1365.5334439278113,123.68839424986358,24.061021606951606,0,0.09057880991481769
2024-01-05 23:00:00,North,1038.1056490475335,41.241213605031696,7.221296894439643,0,0.03972737615181142
2024-01-06 00:00:00,West,1533.024712974812,352.7390731180681,69.82444369495549,1,0.23009353347838934
2024-01-06 01:00:00,South,472.6538205933898,141.40079290146588,2.883130407538344,0,0.29916354579329385
2024-01-06 02:00:00,North,657.6717727820467,342.9609645700746,60.37312940340333,1,0.5214773976375786
2024-01-06 03:00:00,East,1318.9931269421015,96.54522772919398,49.60408092314214,1,0.07319615679349323
2024-01-06 04:00:00,North,921.8020158150538,222.20781602908974,62.77242317667608,1,0.24105807127424694
2024-01-06 05:00:00,East,1392.3159419376484,35.02337645182795,50.97810501541755,1,0.025154762218040014
2024-01-06 06:00:00,West,170.48527160207644,310.37039349294383,42.99754195081092,0,1.8205114763072803
2024-01-06 07:00:00,North,1761.0014370424624,280.9819943369123,48.14967647195079,1,0.1595580721437748
2024-01-06 08:00:00,West,1566.6090909464824,247.2009518729758,23.228271995907697,0,0.15779364060987727
2024-01-06 09:00:00,South,1071.9641130425646,309.87786267238255,39.69460013112808,0,0.2890748476577762
2024-01-06 10:00:00,North,474.62384779042736,344.0362268707222,65.15569124456833,1,0.7248608102444806
2024-01-06 11:00:00,East,981.5774256597642,138.66432357585634,67.36671510043767,1,0.1412668221079489
2024-01-06 12:00:00,East,347.63545014302764,371.87741129928577,11.88787977842666,0,1.0697338581156906
2024-01-06 13:00:00,North,1516.5409385719026,311.01316474250063,17.69190337435766,0,0.20508062580583927
2024-01-06 14:00:00,North,253.45670532879214,59.60215081126172,21.481838585353056,0,0.2351571276599051
2024-01-06 15:00:00,South,1436.6513870399779,64.25173288548645,42.39566161330206,0,0.04472325956394215
2024-01-06 16:00:00,South,914.1450696715872,92.56992533738249,63.96471747301521,1,0.1012639332733467
2024-01-06 17:00:00,West,1735.7837142924118,194.06301084011218,55.98241560881337,1,0.11180137781118744
2024-01-06 18:00:00,East,862.3785429722237,156.4442504665216,49.855281888099434,1,0.18141018435747477
2024-01-06 19:00:00,East,675.1788264343222,46.967738868108256,13.45208530064195,0,0.06956340606258189
2024-01-06 20:00:00,East,1335.028258625036,376.08815831085377,20.04230693834966,0,0.28170801320579697
2024-01-06 21:00:00,East,21.889891639663457,47.011728718174766,2.0334719776603363,0,2.1476455659100533
2024-01-06 22:00:00,East,171.90034394190502,76.19356935903862,18.46167144394138,0,0.4432426812641445
2024-01-06 23:00:00,East,1542.0043194945995,121.2965229245464,41.8936738737601,0,0.0786615973710774
2024-01-07 00:00:00,East,1702.6011446874609,115.42866546150819,30.176796333783386,0,0.06779548211962287
2024-01-07 01:00:00,South,1758.217814538337,10.567549469450594,4.9664534784490035,0,0.006010375609932812
2024-01-07 02:00:00,North,1329.574988339681,289.4492961345352,42.56506139305562,0,0.21770061762066362
2024-01-07 03:00:00,South,1665.6647256518452,181.08772664151186,55.66933545431481,1,0.10871799339488597
2024-01-07 04:00:00,South,1819.4895766388595,384.5306322182265,51.39275412838434,1,0.21133983791683458
2024-01-07 05:00:00,South,963.1510977573181,43.72591459933317,37.46788977079127,0,0.0453988109458093
2024-01-07 06:00:00,South,1402.7141891283668,356.5622879897345,33.8551325785548,0,0.25419453995207597
2024-01-07 07:00:00,North,1348.4264154634698,202.18475440610501,70.42538747628102,1,0.14994125900196917
2024-01-07 08:00:00,South,1951.2369890439222,62.164015454662746,28.572789569922403,0,0.031858772565152224
2024-01-07 09:00:00,South,317.44692277730167,198.48229933277116,30.34113985158234,0,0.6252456240440936
2024-01-07 10:00:00,South,1816.6015078955104,136.63357786728588,25.658691740988463,0,0.07521384149106682
2024-01-07 11:00:00,East,271.35372229237765,299.0011769896147,29.44748471022599,0,1.1018871400166292
2024-01-07 12:00:00,North,1192.6430775119393,296.9886696011199,44.81997014598469,0,0.2490172250198189
2024-01-07 13:00:00,South,1032.9078478984563,137.26887509514629,21.012643139436005,0,0.13289556795839252
2024-01-07 14:00:00,West,196.07784887272754,217.72969006924555,44.773433407324916,0,1.1104247181463727
2024-01-07 15:00:00,West,1322.767153851297,93.20344195237925,3.7849461166240985,0,0.07046095881728932
2024-01-07 16:00:00,West,41.3323983955412,64.69282706524208,55.83250642173826,1,1.5651844455322228
2024-01-07 17:00:00,West,938.7965058084732,223.23277345459547,43.795790903178954,0,0.23778611453432263
2024-01-07 18:00:00,West,1027.552677138418,319.4243185105214,33.26420765098307,0,0.3108593122447706
2024-01-07 19:00:00,South,968.270451134186,146.11653219817572,57.612657528981494,1,0.15090466927604962
2024-01-07 20:00:00,South,963.8038598340601,167.40105500041693,63.52949529077955,1,0.1736878860697224
2024-01-07 21:00:00,West,1921.4664483307681,324.59418889808103,38.69729223099614,0,0.16893044850201008
2024-01-07 22:00:00,East,1461.1979554744503,286.2477529200323,60.285923117946474,1,0.19589936589193202
2024-01-07 23:00:00,West,261.15900352947585,208.65168477005005,9.795847914479333,0,0.7989450179782925
2024-01-08 00:00:00,West,1488.6674025431955,249.30289486281785,69.41800035057443,1,0.16746715514621743
2024-01-08 01:00:00,East,29.033682796284488,103.43618520012531,37.78391378047872,0,3.562627101972826
2024-01-08 02:00:00,South,1660.9664620603558,214.3380148215896,37.19034669848572,0,0.12904415574755962
2024-01-08 03:00:00,South,1267.4021356903963,370.74387288669084,24.624164833831916,0,0.29252268277481974
2024-01-08 04:00:00,West,1253.9846945031863,71.18099634841283,71.08524673611012,1,0.05676384780486805
2024-01-08 05:00:00,West,708.4536548911274,253.44516310853334,43.881176901152074,0,0.3577441676795102
2024-01-08 06:00:00,East,1673.2873274491005,275.56333096419695,48.607858940658375,1,0.16468380919628955
2024-01-08 07:00:00,North,1982.0404846619688,310.8773207928104,50.35667081836588,1,0.15684710943017374
2024-01-08 08:00:00,West,1225.6341385401179,374.17423995942977,71.51932452878107,1,0.30529032130674627
2024-01-08 09:00:00,North,1312.3941265036065,193.48320066164518,25.483466078236923,0,0.14742766426203865
2024-01-08 10:00:00,North,211.7588103508107,359.31554533166593,44.97711008164377,0,1.6968150923043297
2024-01-08 11:00:00,West,757.10465716547,24.42332269039184,66.11372542249069,1,0.032258846196813136
2024-01-08 12:00:00,North,1828.6333598618673,281.28038829825016,56.86572528506831,1,0.15382000267100984
2024-01-08 13:00:00,West,1798.6517437578234,100.39878443249202,36.25270250306177,0,0.05581891257211049
2024-01-08 14:00:00,West,1520.9540825951328,366.6810400265891,68.63148961590586,1,0.241086199920604
2024-01-08 15:00:00,East,337.5919158477555,230.71537564381032,31.301704676886867,0,0.6834149895575594
2024-01-08 16:00:00,North,1520.5563271274116,100.32471255805707,47.39060049466522,0,0.06597895176141712
2024-01-08 17:00:00,North,1913.486545746238,326.1931975039871,71.48024891790433,1,0.17047059893320307
2024-01-08 18:00:00,South,1007.4928265219907,381.4009458049559,68.68373814586127,1,0.37856442821692987
2024-01-08 19:00:00,West,1496.5212251394778,294.53623704024153,18.044540027611728,0,0.19681393894883806
2024-01-08 20:00:00,East,1966.8889047932985,25.183542892544985,3.345976309087579,0,0.012803744446965365
2024-01-08 21:00:00,South,810.3710202337686,309.0419765021863,13.345733602802037,0,0.38135862313170654
2024-01-08 22:00:00,South,1114.9315716717606,310.5787142405231,9.743306414180712,0,0.27856302766171775
2024-01-08 23:00:00,South,1152.3718363128658,108.16470896324327,28.66271830898645,0,0.09386268004373273
2024-01-09 00:00:00,North,1199.220798640745,124.87132420091389,5.09361618669006,0,0.10412705011658328
2024-01-09 01:00:00,South,74.65791284865982,71.80360922516844,2.728539601357755,0,0.9617682370885806
2024-01-09 02:00:00,West,1101.8235573902982,72.2706136764119,68.98083244867252,1,0.06559182111479536
2024-01-09 03:00:00,West,1045.5497513480009,24.93965990971252,24.234241172878217,0,0.023853154646690362
2024-01-09 04:00:00,East,1363.4432305387986,311.4040286267427,2.6038441510707138,0,0.22839530216720766
2024-01-09 05:00:00,North,1285.8667488773763,82.00856249571123,29.50695904061085,0,0.0637768746779623
2024-01-09 06:00:00,South,672.7020322384063,194.64470821411723,5.6931738650487915,0,0.28934758464522514
2024-01-09 07:00:00,South,1030.7699468169783,165.64963119162786,70.09937522605794,1,0.16070475444414595
2024-01-09 08:00:00,East,409.290202733095,278.02898587258915,21.824894510223334,0,0.6792954828041572
2024-01-09 09:00:00,West,812.5679343002786,399.3801625091437,33.491605221479574,0,0.49150372005887655
2024-01-09 10:00:00,North,420.1930447388626,236.86035883384494,38.10614488271935,0,0.5636941443927197
2024-01-09 11:00:00,West,566.9455312085192,141.0594539779594,38.13450407901831,0,0.24880600730245206
2024-01-09 12:00:00,North,1588.6229894513403,10.60796626208675,35.0906063535641,0,0.006677459870922806
2024-01-09 13:00:00,North,411.3720173061262,221.4821225664356,42.751660249976624,0,0.5383986106221165
2024-01-09 14:00:00,East,513.5573871235415,394.4377333382474,50.332286891262854,1,0.768049965258043
2024-01-09 15:00:00,East,1075.7812329365338,57.47736830960628,56.07014045610784,1,0.053428491360377896
2024-01-09 16:00:00,South,1112.6103186547912,380.14502795254407,55.69520585091005,1,0.34166951499439707
2024-01-09 17:00:00,East,197.10961976630455,341.0479022923827,29.724107637352375,0,1.7302448388705383
2024-01-09 18:00:00,North,483.8250930536504,286.1946761512882,32.268644237238604,0,0.5915250785050801
2024-01-09 19:00:00,South,134.41539097824608,159.4226579967424,6.508478583347991,0,1.1860446697100597
2024-01-09 20:00:00,West,848.6951227308566,194.32813765363343,18.585370321288746,0,0.2289728460184164
2024-01-09 21:00:00,East,1524.730983638221,354.5387843400043,37.68185043208266,0,0.23252546720997647
2024-01-09 22:00:00,South,1963.9219347250046,287.5960500101569,68.34434599963605,1,0.14643965471592288
2024-01-09 23:00:00,South,1464.0397356119656,369.06221488279016,71.84610807004096,1,0.25208483479345106
2024-01-10 00:00:00,West,1736.898803760825,142.1032616848471,27.333620790081344,0,0.08181435865875294
2024-01-10 01:00:00,East,1518.4028757346935,197.79388149846952,63.051683084689756,1,0.13026442761626428
2024-01-10 02:00:00,South,1675.7016988071487,174.0448475030148,54.151796406304555,1,0.10386386051103783
2024-01-10 03:00:00,North,1568.3797533845132,394.64654412667795,41.09995455337448,0,0.2516269055852343
2024-01-10 04:00:00,West,1065.5573167917814,26.391048235636166,25.474174740740008,0,0.02476736616580635
2024-01-10 05:00:00,North,311.26183472247163,72.4308714743545,37.66732357533536,0,0.23270077919747395
2024-01-10 06:00:00,South,519.5774331935859,167.28392077384999,17.585611746611647,0,0.3219614827103601
2024-01-10 07:00:00,West,766.4593087282244,353.9782829416911,62.050861989058426,1,0.4618357151001825
2024-01-10 08:00:00,East,973.9275832922174,179.30965426405547,60.6482808820942,1,0.18410984280568976
2024-01-10 09:00:00,West,463.9679477122579,59.31413240960864,43.948464350996964,0,0.12784101294513103
2024-01-10 10:00:00,North,1314.507187283687,81.57595764831791,49.21391152233885,1,0.06205820587172857
2024-01-10 11:00:00,North,426.5248843746872,392.91930523324294,37.62309960923593,0,0.921210742039794
2024-01-10 12:00:00,East,453.8895656573073,172.76285422133157,40.75400158146151,0,0.3806275078633771
2024-01-10 13:00:00,South,1658.23946065401,379.5192655929914,42.24557277283821,0,0.22886879404215177
2024-01-10 14:00:00,West,1097.6690717784534,247.91238098325246,59.90857338816285,1,0.22585348112394438
2024-01-10 15:00:00,South,1150.2811212154322,382.28298664963586,71.00814638504512,1,0.33233874711053296
2024-01-10 16:00:00,North,1548.4413192955242,227.83918057634733,29.998528359730436,0,0.14714098476783388
2024-01-10 17:00:00,West,1803.836020928098,93.96268975150889,63.04426767341327,1,0.052090483093448714
2024-01-10 18:00:00,West,1447.2156054166348,11.22120378883821,54.44316631818218,1,0.007753650352331413
2024-01-10 19:00:00,South,1093.9979192462285,125.87516893761932,29.193344866854247,0,0.11505978825293206
2024-01-10 20:00:00,East,462.2465499016483,270.42260318126404,40.690314433403316,0,0.5850181104408493
2024-01-10 21:00:00,South,743.7301102431821,91.15169330399488,20.555865480433404,0,0.12256017612920153
2024-01-10 22:00:00,West,1880.405971133583,395.2906459512363,26.301196108647368,0,0.2102155874951511
2024-01-10 23:00:00,West,1371.3312796380724,393.94962688870805,16.76682035798887,0,0.2872753161385489
2024-01-11 00:00:00,East,552.5105355978643,393.53310884682867,24.275364597888164,0,0.7122635379631118
2024-01-11 01:00:00,East,1977.359849778058,279.1458304641281,48.18843022917421,1,0.1411709813443718
2024-01-11 02:00:00,North,1719.8560597564433,45.24193885628772,17.23208577292013,0,0.026305654243352572
2024-01-11 03:00:00,East,1282.7646086484185,85.45473047360497,58.906591932381104,1,0.066617624073402
2024-01-11 04:00:00,East,778.5444602942202,270.01293522807697,67.52522848211775,1,0.3468176180022348
2024-01-11 05:00:00,West,998.2666345372538,198.15231597852087,35.52596254218736,0,0.19849638275286474
2024-01-11 06:00:00,South,912.2187557609241,92.77645882844999,37.449518187091954,0,0.10170417812891912
2024-01-11 07:00:00,East,1418.0972546721032,289.5082143876525,28.480359226155432,0,0.20415258081477175
2024-01-11 08:00:00,South,1136.2149820078268,140.78322275444341,42.10698478062576,0,0.12390544481790122
2024-01-11 09:00:00,North,57.823683604892096,303.75222104485005,12.223808341970368,0,5.25307628480368
2024-01-11 10:00:00,West,1680.1817473489325,305.6368216444453,5.283637551241165,0,0.1819070003151106
2024-01-11 11:00:00,North,932.0113796903299,93.35616523266108,5.482768776225492,0,0.10016633623473524
2024-01-11 12:00:00,East,1908.771415287808,133.67720767920105,66.79549825536449,1,0.07003311481330254
2024-01-11 13:00:00,East,1517.7413740065892,67.25097164307613,36.40548014885597,0,0.044309902065557155
2024-01-11 14:00:00,North,1354.9601930327617,163.93491314707555,67.05526017393039,1,0.12098873014132287
2024-01-11 15:00:00,North,362.30468396842025,233.66610637952854,2.960278284726095,0,0.6449436530053133
2024-01-11 16:00:00,East,1885.3779972286472,113.98907784198303,19.096172134923137,0,0.060459535440393244
2024-01-11 17:00:00,South,898.9106149043367,260.7312033252766,5.094042232932498,0,0.29005242457062763
2024-01-11 18:00:00,South,690.9206749778976,318.48559500818703,23.007176702394883,0,0.4609582641572787
2024-01-11 19:00:00,South,988.9317603749369,45.61700175005504,13.17777002220112,0,0.04612755255505205
2024-01-11 20:00:00,South,875.5665466907542,182.4364198814123,41.56939572358914,0,0.2083638537481126
2024-01-11 21:00:00,West,923.4598885353448,316.2729944846811,62.26775982751616,1,0.34248698661541915
2024-01-11 22:00:00,East,748.1308924792711,133.93962768923387,33.259844180570546,0,0.17903234452110933
2024-01-11 23:00:00,East,797.3387164889218,257.2627796195438,58.03316412349251,1,0.32265180944981514
2024-01-12 00:00:00,South,753.5228978672428,294.7080963568432,68.88748316505574,1,0.3911070216857106
2024-01-12 01:00:00,East,572.495224028374,148.50718725422445,18.036904424129293,0,0.25940336446695694
2024-01-12 02:00:00,East,1240.046071512646,218.38345097487365,31.428998676368593,0,0.17610914303247044
2024-01-12 03:00:00,East,171.10647835900124,67.86165032126594,36.73412068181469,0,0.3966047982057367
2024-01-12 04:00:00,West,421.1869406790193,322.2815068290737,62.61528656918175,1,0.7651745002100622
2024-01-12 05:00:00,South,1495.8808587794076,25.835774532280375,46.22350413239421,0,0.017271278244285822
2024-01-12 06:00:00,South,911.1450934391399,383.3372876300893,36.85783674870272,0,0.4207203555069074
2024-01-12 07:00:00,South,270.86659121140246,308.30118101471373,6.993959907167154,0,1.138203052786583
2024-01-12 08:00:00,East,710.2631496323015,223.1752912886277,67.08092302727813,1,0.31421493766664377
2024-01-12 09:00:00,North,1412.2406972631875,92.16171677432062,45.12407908194138,0,0.06525921321551124
2024-01-12 10:00:00,North,1828.642901356393,71.86215623975035,58.62248180204088,1,0.03929808066213841
2024-01-12 11:00:00,West,330.03853452931895,89.3143124412227,64.17991873312826,1,0.2706178312438497
