transaction_date,channel,amount,customer_segment,risk_score,fraud
2024-01-04 12:00:00,POS,51.6852983960788,Medium,0.09152582758670325,0
2024-01-04 13:00:00,Online,29.637295979216184,Low,0.9216655742024773,0
2024-01-04 14:00:00,Online,195.28595935018114,Medium,0.7784935418670569,0
2024-01-04 15:00:00,Online,265.0704208964459,Medium,0.2041301376387219,0
2024-01-04 16:00:00,ATM,559.7522718606862,Low,0.4460145545126799,0
2024-01-04 17:00:00,ATM,68.84656908720791,Medium,0.014887250559094789,0
2024-01-04 18:00:00,Online,32.11067749308662,High,0.4114327012405048,0
2024-01-04 19:00:00,Online,65.64100770484431,Low,0.16056662665966082,0
2024-01-04 20:00:00,ATM,4.840692991111485,High,0.8171084195051739,0
2024-01-04 21:00:00,POS,40.75610504709017,Low,0.8093822109172211,0
2024-01-04 22:00:00,Online,157.1600243924808,Medium,0.599106822490898,0
2024-01-04 23:00:00,POS,237.6631209770732,High,0.7579966136115198,0
2024-01-05 00:00:00,Online,286.2255032315806,High,0.1548038412872207,0
2024-01-05 01:00:00,ATM,35.2910649494898,Low,0.24919243605539765,0
2024-01-05 02:00:00,POS,429.029932330404,Medium,0.4041484420717275,0
2024-01-05 03:00:00,POS,54.28979864424274,Medium,0.8900428964660769,0
2024-01-05 04:00:00,Online,43.38925871608702,High,0.8569938429601346,0
2024-01-05 05:00:00,Online,63.09711950880113,Low,0.5620606223106464,0
2024-01-05 06:00:00,ATM,170.32324285672954,Low,0.5774051435153164,0
2024-01-05 07:00:00,ATM,15.253894614033578,Low,0.862131738740541,0
2024-01-05 08:00:00,Online,88.23993764991259,Medium,0.10477630223408607,0
2024-01-05 09:00:00,ATM,5.125069408508728,High,0.8340552764801668,0
2024-01-05 10:00:00,Online,15.824239934120575,Low,0.7404770759356852,0
2024-01-05 11:00:00,POS,165.31567230596244,High,0.1523780690077079,0
2024-01-05 12:00:00,Online,131.60722280005012,High,0.22589488266933588,0
2024-01-05 13:00:00,Online,92.25560282096586,High,0.5684189419686734,0
2024-01-05 14:00:00,POS,30.52750282736422,Medium,0.5398948054287648,0
2024-01-05 15:00:00,Online,21.321646952633223,Low,0.7301152741168185,0
2024-01-05 16:00:00,ATM,11.311806264678129,Medium,0.7052172059834576,0
2024-01-05 17:00:00,POS,177.14082117057174,Medium,0.687127611262599,0
2024-01-05 18:00:00,POS,103.141580745451,Low,0.10306744377974342,0
2024-01-05 19:00:00,ATM,296.6480556471551,Medium,0.27992606545630627,0
2024-01-05 20:00:00,Online,165.31279171545043,Low,0.07642382434479944,0
2024-01-05 21:00:00,ATM,38.76532676360354,High,0.024925478736688378,0
2024-01-05 22:00:00,ATM,243.91804772167706,High,0.24613745091396777,0
2024-01-05 23:00:00,ATM,437.09099038271586,High,0.8336903444768926,0
2024-01-06 00:00:00,ATM,86.0414912026632,High,0.7476726680699134,0
2024-01-06 01:00:00,Online,59.31820465615017,Low,0.9889207194784847,0
2024-01-06 02:00:00,Online,413.7975038405804,Medium,0.6919304828713095,0
2024-01-06 03:00:00,Online,435.0461698592494,Medium,0.10131427716768604,0
2024-01-06 04:00:00,Online,52.37914807882175,Medium,0.6484771229833391,0
2024-01-06 05:00:00,POS,283.4152028407696,Medium,0.053925462642696376,0
2024-01-06 06:00:00,Online,252.8979654092316,Medium,0.6532346449748847,0
2024-01-06 07:00:00,ATM,349.7268945393387,Medium,0.5052072188023273,0
2024-01-06 08:00:00,POS,170.54337645730863,Medium,0.610707938537958,0
2024-01-06 09:00:00,ATM,63.16525890149355,Low,0.3493163603498045,0
2024-01-06 10:00:00,POS,31.66261497878326,Low,0.7863306152638022,0
2024-01-06 11:00:00,ATM,208.3605049441802,Low,0.9835160890513782,0
2024-01-06 12:00:00,Online,8.53513901365038,High,0.9832517029251011,0
2024-01-06 13:00:00,ATM,207.52436549348616,Low,0.015880430920144017,0
2024-01-06 14:00:00,POS,79.85948352484395,Low,0.33421819248154083,0
2024-01-06 15:00:00,Online,371.2289361964333,Low,0.199408891178671,0
2024-01-06 16:00:00,POS,685.9718723797079,Medium,0.9875452862712092,1
2024-01-06 17:00:00,ATM,577.0688208227169,Low,0.5448357631189897,0
2024-01-06 18:00:00,Online,27.372296264401726,High,0.701267044372058,0
2024-01-06 19:00:00,ATM,88.67815801179644,Low,0.7090947336021807,0
2024-01-06 20:00:00,POS,103.66139369596974,High,0.5165224680136625,0
2024-01-06 21:00:00,ATM,62.069009496911754,Medium,0.25636360219876975,0
2024-01-06 22:00:00,POS,387.217830865163,High,0.5243709994567023,0
2024-01-06 23:00:00,ATM,21.881373325055442,Low,0.31959375645659116,0
2024-01-07 00:00:00,POS,168.90437533987625,Low,0.37816336415533724,0
2024-01-07 01:00:00,POS,15.084678945603711,Medium,0.4374337728479888,0
2024-01-07 02:00:00,Online,110.46257653838157,Medium,0.22819065317748954,0
2024-01-07 03:00:00,POS,126.71266742156921,Medium,0.9832086892247199,0
2024-01-07 04:00:00,ATM,64.68026224475133,Low,0.027031697523669296,0
2024-01-07 05:00:00,ATM,68.19529680406333,Medium,0.6677368234571819,0
2024-01-07 06:00:00,ATM,111.07517152537538,High,0.7749651884396789,0
2024-01-07 07:00:00,Online,83.69403567381521,High,0.8787256255793198,0
2024-01-07 08:00:00,POS,183.31622546214135,High,0.6415348474299857,0
2024-01-07 09:00:00,ATM,978.4929627388623,Medium,0.8455132365273152,1
2024-01-07 10:00:00,Online,20.899924523630535,High,0.39852798969684566,0
2024-01-07 11:00:00,POS,2.803379991472517,Medium,0.15325488677602195,0
2024-01-07 12:00:00,POS,80.36714202437022,Medium,0.4477768556566851,0
2024-01-07 13:00:00,Online,303.627288476557,Low,0.39294598453063967,0
2024-01-07 14:00:00,POS,216.7948019143174,Medium,0.7789310170305156,0
2024-01-07 15:00:00,ATM,248.82803044474014,Medium,0.5894653551479324,0
2024-01-07 16:00:00,Online,31.852656538046322,Medium,0.5354658611973315,0
2024-01-07 17:00:00,POS,240.33595525603445,Low,0.6768087670350222,0
2024-01-07 18:00:00,POS,146.5750474393326,Medium,0.8035361737784797,0
2024-01-07 19:00:00,Online,127.73295557227345,Low,0.1827645843312894,0
2024-01-07 20:00:00,ATM,185.37525724422332,Medium,0.26864281859003947,0
2024-01-07 21:00:00,POS,189.17023628749504,Medium,0.20615899746558553,0
2024-01-07 22:00:00,ATM,214.21921446182404,Medium,0.7597224567513116,0
2024-01-07 23:00:00,Online,163.06958266857833,High,0.5153313134929732,0
2024-01-08 00:00:00,Online,69.48905625299848,Medium,0.5807184458489383,0
2024-01-08 01:00:00,Online,67.06139895870832,Low,0.9172482641517543,0
2024-01-08 02:00:00,POS,54.47005988207192,High,0.6960630799174237,0
2024-01-08 03:00:00,Online,6.621107956835891,Low,0.5688911538048769,0
2024-01-08 04:00:00,Online,10.45484248770049,High,0.9821538798473068,0
2024-01-08 05:00:00,POS,38.26059174730332,Low,0.674080140633529,0
2024-01-08 06:00:00,POS,227.28082116381452,Low,0.6607819203252827,0
2024-01-08 07:00:00,ATM,8.924075820228753,High,0.8170110414854765,0
2024-01-08 08:00:00,Online,115.29542745170947,Medium,0.36758932227731167,0
2024-01-08 09:00:00,Online,70.40063928190739,High,0.31000846081614963,0
2024-01-08 10:00:00,Online,394.43943715892306,Medium,0.40019588223923597,0
2024-01-08 11:00:00,POS,42.91063487430881,Low,0.03769172937894616,0
2024-01-08 12:00:00,POS,17.48000862175619,High,0.8502370391893379,0
2024-01-08 13:00:00,ATM,792.2643448985249,Low,0.49311585752813225,0
2024-01-08 14:00:00,Online,122.01369353382992,High,0.44035704455363034,0
2024-01-08 15:00:00,POS,86.34147470502336,Medium,0.36650489557238985,0
2024-01-08 16:00:00,POS,222.2823910688648,Medium,0.6777539379111879,0
2024-01-08 17:00:00,Online,337.09994234079744,Medium,0.9199867469684443,0
2024-01-08 18:00:00,ATM,136.22843425105782,High,0.9525490618601766,0
2024-01-08 19:00:00,POS,25.736191010576412,High,0.038486873925559606,0
2024-01-08 20:00:00,POS,154.22625593815113,High,0.10307464967615465,0
2024-01-08 21:00:00,POS,90.71784784315577,High,0.1309006646922104,0
2024-01-08 22:00:00,ATM,5.25568370913112,Medium,0.11168030277113339,0
2024-01-08 23:00:00,Online,133.2535273594125,Low,0.8094469846009671,0
2024-01-09 00:00:00,Online,691.1592497632662,Medium,0.4624821476108474,0
2024-01-09 01:00:00,Online,47.52901674348975,Medium,0.27404489693959966,0
2024-01-09 02:00:00,Online,131.89929079094904,Low,0.0760813184618927,0
2024-01-09 03:00:00,Online,75.2632979614041,Low,0.11421531732746049,0
2024-01-09 04:00:00,Online,8.7744835620763,Low,0.3405736723789746,0
2024-01-09 05:00:00,Online,151.5868749032273,High,0.8308397643477647,0
2024-01-09 06:00:00,POS,502.8403357751643,Medium,0.2727558684744731,0
2024-01-09 07:00:00,ATM,48.35099373817101,Medium,0.8632211865041747,0
2024-01-09 08:00:00,Online,32.4200099891982,High,0.48704578890062467,0
2024-01-09 09:00:00,POS,83.27834433908205,Low,0.35048277019190865,0
2024-01-09 10:00:00,Online,170.86657851364265,High,0.28165174364743384,0
2024-01-09 11:00:00,Online,78.21713958450917,High,0.2462803325363665,0
2024-01-09 12:00:00,POS,288.7467284040614,Low,0.6989271362887318,0
2024-01-09 13:00:00,ATM,100.07180884406813,Low,0.9297155172994181,0
2024-01-09 14:00:00,Online,28.747293835932858,Low,0.6835469330452818,0
2024-01-09 15:00:00,POS,202.63698446488215,Low,0.9496993864778718,0
2024-01-09 16:00:00,POS,165.6419120502315,High,0.5792056951832002,0
2024-01-09 17:00:00,POS,685.0983813938678,Low,0.2852241290804456,0
2024-01-09 18:00:00,POS,768.4862769805383,Medium,0.014275250836302877,0
2024-01-09 19:00:00,POS,22.39269055207217,Medium,0.3675222206863019,0
2024-01-09 20:00:00,POS,37.476256160693396,High,0.6450948597176347,0
2024-01-09 21:00:00,ATM,59.06291642841133,High,0.6210140065355302,0
2024-01-09 22:00:00,ATM,82.1415593563029,Low,0.26175917923407943,0
2024-01-09 23:00:00,POS,44.00688661283619,Medium,0.6125771010017469,0
2024-01-10 00:00:00,POS,73.81672076760826,High,0.005940564981349317,0
2024-01-10 01:00:00,Online,2.3822631398551826,High,0.9551657847889684,0
2024-01-10 02:00:00,ATM,761.1209956695244,High,0.36553179103846867,0
2024-01-10 03:00:00,ATM,10.136833828174481,Low,0.9153586867877362,0
2024-01-10 04:00:00,ATM,26.587083332029344,Low,0.8677720659628076,0
2024-01-10 05:00:00,ATM,23.370915891753945,Low,0.9309876983136119,0
2024-01-10 06:00:00,POS,7.024324326682977,Low,0.8454913494375178,0
2024-01-10 07:00:00,ATM,243.68722713453346,High,0.3199504863833337,0
2024-01-10 08:00:00,POS,9.760941916653818,Low,0.7839791298933939,0
2024-01-10 09:00:00,POS,186.64193725278935,Medium,0.8632155378920686,0
2024-01-10 10:00:00,Online,102.851350818335,Low,0.3982862949265533,0
2024-01-10 11:00:00,ATM,517.5113526264331,High,0.8732283264988701,0
2024-01-10 12:00:00,Online,332.86504732332105,Low,0.25665709791238167,0
2024-01-10 13:00:00,POS,51.69944264500896,Medium,0.022248528667281664,0
2024-01-10 14:00:00,ATM,93.72083184863965,High,0.11468554208348036,0
2024-01-10 15:00:00,POS,169.2067550599566,Medium,0.07448297856347064,0
2024-01-10 16:00:00,POS,23.81246822961616,High,0.8996510623259267,0
2024-01-10 17:00:00,ATM,7.975808678698277,Low,0.9268644717041483,0
2024-01-10 18:00:00,ATM,35.64328250392345,Low,0.16622112449172533,0
2024-01-10 19:00:00,ATM,42.86492093213199,Low,0.37609423119055185,0
2024-01-10 20:00:00,Online,98.6441533770139,Medium,0.2616780293106954,0
2024-01-10 21:00:00,POS,68.82916125728403,High,0.8688444908197346,0
2024-01-10 22:00:00,Online,269.0061058323684,Low,0.990679727122755,0
2024-01-10 23:00:00,Online,232.99168754175508,Medium,0.39535594966015886,0
2024-01-11 00:00:00,Online,371.71541997696687,Medium,0.5448937222848916,0
2024-01-11 01:00:00,Online,227.45524635036503,High,0.42379459443102596,0
2024-01-11 02:00:00,Online,131.41977671758576,Low,0.9360137240910498,0
2024-01-11 03:00:00,POS,39.99242295180106,Low,0.555967069972049,0
2024-01-11 04:00:00,Online,46.95508984311894,High,0.24493267657720164,0
2024-01-11 05:00:00,POS,54.86391310266273,Medium,0.21838284795365925,0
2024-01-11 06:00:00,POS,431.7610196657877,High,0.7812811003587596,0
2024-01-11 07:00:00,POS,97.29477149128004,Low,0.8243406277866778,0
2024-01-11 08:00:00,ATM,95.48088538365167,High,0.7307533389362749,0
2024-01-11 09:00:00,ATM,74.07853560620522,Low,0.0946016557451369,0
2024-01-11 10:00:00,ATM,238.81784702033306,High,0.059321026697951584,0
2024-01-11 11:00:00,POS,141.4172681383895,Medium,0.854911437086334,0
2024-01-11 12:00:00,ATM,25.450369324730726,High,0.31007016415721544,0
2024-01-11 13:00:00,ATM,1.0013305025663155,Low,0.5847529707163753,0
2024-01-11 14:00:00,Online,83.77593866420358,High,0.07026675510059521,0
2024-01-11 15:00:00,Online,244.12976046552697,High,0.583357200659712,0
2024-01-11 16:00:00,POS,92.41347869191499,High,0.4640319041754726,0
2024-01-11 17:00:00,ATM,381.67358685396835,High,0.20669241763792223,0
2024-01-11 18:00:00,POS,83.3110311672504,Medium,0.2818742970384842,0
2024-01-11 19:00:00,POS,65.78010231430333,Low,0.4009965685785536,0
2024-01-11 20:00:00,ATM,34.22390595443472,Medium,0.9296556377327304,0
2024-01-11 21:00:00,Online,10.059538780799137,High,0.6349604594754189,0
2024-01-11 22:00:00,ATM,210.00401555657433,Low,0.20183779487357456,0
2024-01-11 23:00:00,Online,335.2408562800194,Medium,0.21435424380867318,0
2024-01-12 00:00:00,POS,172.8353449743926,Low,0.9938374626398113,0
2024-01-12 01:00:00,ATM,58.16387827554092,High,0.9823913287272721,0
2024-01-12 02:00:00,POS,135.47962468073575,Medium,0.8224746255029637,0
2024-01-12 03:00:00,Online,325.1665681586443,High,0.28673326643307784,0
2024-01-12 04:00:00,Online,142.20406762495747,Medium,0.8010824562130171,0
2024-01-12 05:00:00,ATM,9.861697471698513,High,0.15147845299499618,0
2024-01-12 06:00:00,Online,48.235972975923566,Medium,0.3001510127826751,0
2024-01-12 07:00:00,POS,134.5622313192007,Medium,0.6607799708264115,0
2024-01-12 08:00:00,Online,173.54209612167153,Low,0.28298968853033146,0
2024-01-12 09:00:00,Online,185.02648543841522,Medium,0.021735170156197192,0
2024-01-12 10:00:00,Online,160.54932995043418,Medium,0.5021861846291167,0
2024-01-12 11:00:00,ATM,185.88099291457894,High,0.1559673107046824,0
2024-01-12 12:00:00,POS,67.46327007863596,Medium,0.15598284752894587,0
2024-01-12 13:00:00,POS,133.54282821792174,Medium,0.8803888920151846,0
2024-01-12 14:00:00,Online,67.55277366746651,High,0.4563360236292726,0
2024-01-12 15:00:00,Online,50.69513955990563,Medium,0.1854473139672984,0
2024-01-12 16:00:00,ATM,12.754827377696826,Medium,0.9286700039781529,0
2024-01-12 17:00:00,ATM,17.206706061145184,Medium,0.4732229337379368,0
2024-01-12 18:00:00,ATM,46.78961627083164,Low,0.1327733287773606,0
2024-01-12 19:00:00,POS,13.389131457376736,Low,0.7874745205354355,0
2024-01-12 20:00:00,Online,173.35792259215748,High,0.9654390301268686,0
2024-01-12 21:00:00,Online,147.046866756768,High,0.1313956831733628,0
2024-01-12 22:00:00,ATM,133.68759542062136,Low,0.7399227923764494,0
2024-01-12 23:00:00,POS,30.088372778436757,High,0.5526594719655137,0
2024-01-13 00:00:00,ATM,166.0499590222329,Low,0.32640993577117017,0
2024-01-13 01:00:00,ATM,90.9635879585184,Low,0.7004378359114003,0
2024-01-13 02:00:00,Online,83.77595933199615,Low,0.803123819786558,0
2024-01-13 03:00:00,Online,608.9670623739693,Medium,0.1624873010321486,0
2024-01-13 04:00:00,POS,194.6825624940928,High,0.09752863698633407,0
2024-01-13 05:00:00,POS,78.0980062212058,High,0.9249563779120474,0
2024-01-13 06:00:00,Online,140.43640631090827,Medium,0.9433742708051439,0
2024-01-13 07:00:00,ATM,195.92995557047956,High,0.6044434551025414,0
2024-01-13 08:00:00,ATM,129.47894118491084,Low,0.11545788351002118,0
2024-01-13 09:00:00,ATM,9.110679387644002,Medium,0.6179037988225743,0
2024-01-13 10:00:00,ATM,169.67865627432857,Low,0.1539414503257035,0
2024-01-13 11:00:00,ATM,281.37271304330636,High,0.3792675547543013,0
2024-01-13 12:00:00,POS,259.4648680705709,Low,0.3952500012222909,0
2024-01-13 13:00:00,POS,5.6918823154741505,Low,0.8374650105690246,0
2024-01-13 14:00:00,Online,123.0234536108079,High,0.4624714089308464,0
2024-01-13 15:00:00,POS,53.91330618099741,Low,0.07754214271519422,0
2024-01-13 16:00:00,POS,68.32877532300617,Low,0.11923555720576151,0
2024-01-13 17:00:00,ATM,287.6131661149112,Medium,0.00024355704511036524,0
2024-01-13 18:00:00,ATM,149.77240800962807,High,0.26219515160983975,0
2024-01-13 19:00:00,POS,4.58008747866775,High,0.12595166077403375,0
2024-01-13 20:00:00,ATM,10.263695027398672,High,0.2449379040155708,0
2024-01-13 21:00:00,Online,124.6078991767397,Medium,0.8942714888251263,0
2024-01-13 22:00:00,POS,10.324376443478869,Low,0.31544746105259924,0
2024-01-13 23:00:00,Online,79.4400272166239,Low,0.2812524017914565,0
2024-01-14 00:00:00,POS,443.30953770157805,Medium,0.19552800715715402,0
2024-01-14 01:00:00,Online,187.85603688086857,High,0.6619196570392611,0
2024-01-14 02:00:00,POS,36.5141760316649,Low,0.25977287730733134,0
2024-01-14 03:00:00,Online,44.942629585623536,Medium,0.8387369677399029,0
2024-01-14 04:00:00,ATM,223.34319193640286,Medium,0.8433402096991902,0
2024-01-14 05:00:00,ATM,46.38314355491805,Medium,0.694441452327546,0
2024-01-14 06:00:00,POS,204.36854319671878,Low,0.4112861756395695,0
2024-01-14 07:00:00,POS,280.76230070352284,High,0.8705743276160415,0
2024-01-14 08:00:00,ATM,1.6069793060642792,Low,0.3592801840208434,0
2024-01-14 09:00:00,Online,68.25150335871355,High,0.11708378170526501,0
2024-01-14 10:00:00,ATM,59.11254133087584,High,0.45444300034552065,0
2024-01-14 11:00:00,ATM,190.94239896901843,Low,0.020527197389433205,0
2024-01-14 12:00:00,POS,93.14828095458641,Low,0.25697506865076714,0
2024-01-14 13:00:00,Online,36.211891804464045,High,0.3372635093934735,0
2024-01-14 14:00:00,Online,15.579796414134394,Low,0.3619013673576752,0
2024-01-14 15:00:00,ATM,154.93581783382632,Low,0.07672728863315215,0
2024-01-14 16:00:00,ATM,176.79961070388987,High,0.4678288640958612,0
2024-01-14 17:00:00,ATM,101.72972181721934,Medium,0.8525603448733851,0
2024-01-14 18:00:00,POS,40.01586440396816,Medium,0.002879589183579445,0
2024-01-14 19:00:00,ATM,27.83936233517833,High,0.7237524600769893,0
2024-01-14 20:00:00,POS,27.418647067661915,Low,0.9289838639683156,0
2024-01-14 21:00:00,ATM,116.95572209531097,High,0.526201151953437,0
2024-01-14 22:00:00,POS,16.602042132967945,Medium,0.097328148593129,0
2024-01-14 23:00:00,POS,115.74653317370576,Low,0.5721996748224467,0
2024-01-15 00:00:00,ATM,44.86530667236858,High,0.26326543225715915,0
2024-01-15 01:00:00,ATM,30.72430196027554,Low,0.9987586288339282,0
2024-01-15 02:00:00,POS,76.47704178148314,High,0.3854936010037874,0
2024-01-15 03:00:00,ATM,152.3957943555078,High,0.7134545607954464,0
2024-01-15 04:00:00,Online,58.05389417884505,Medium,0.27549699235364633,0
2024-01-15 05:00:00,ATM,112.5160379372277,Medium,0.2742092789412468,0
2024-01-15 06:00:00,ATM,143.24337293987094,High,0.7380550420726973,0
2024-01-15 07:00:00,ATM,76.64064600677344,High,0.0531357996529106,0
2024-01-15 08:00:00,POS,5.431774875253449,Low,0.16286453950081037,0
2024-01-15 09:00:00,POS,194.9332063034131,High,0.10819170215338403,0
2024-01-15 10:00:00,Online,89.35084616775227,Low,0.11849081035788178,0
2024-01-15 11:00:00,POS,151.66568358376242,High,0.5224556595307641,0
2024-01-15 12:00:00,POS,135.1765662747956,Medium,0.9951018770702394,0
2024-01-15 13:00:00,POS,18.544700124503965,Low,0.769682521812815,0
2024-01-15 14:00:00,ATM,341.06601078413183,Medium,0.1485259194052978,0
2024-01-15 15:00:00,Online,15.711712216687685,High,0.7966019033325182,0
2024-01-15 16:00:00,Online,104.67921155771626,High,0.16749477423209735,0
2024-01-15 17:00:00,ATM,121.55113245970796,Low,0.10825306526628342,0
2024-01-15 18:00:00,ATM,42.41908867942354,Medium,0.015360774779438535,0
2024-01-15 19:00:00,ATM,67.51228116029868,Low,0.8853183603870237,0
2024-01-15 20:00:00,ATM,9.420861997433306,Low,0.8531922761279583,0
2024-01-15 21:00:00,ATM,95.63217664965255,Low,0.49448603429057747,0
2024-01-15 22:00:00,POS,168.73078964705215,Medium,0.4706955038265628,0
2024-01-15 23:00:00,POS,114.61904916671428,Medium,0.18725692537258676,0
2024-01-16 00:00:00,Online,43.26397716110462,Low,0.36723909173672553,0
2024-01-16 01:00:00,Online,97.00770965197327,High,0.374523125454165,0
2024-01-16 02:00:00,ATM,38.63967684298728,High,0.9109949559784292,0
2024-01-16 03:00:00,ATM,60.459523035580126,High,0.5799560051409058,0
